filepath,duration,speaker_id,transcription
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd3i/ksd3i5l0.wav,7.120952380952381,ksd3i,why is the earth inside the milky way
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg47/ksg472o0.wav,4.95297052154195,ksg47,one zero zero three zero seven eight
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj3g/ksj3g2i0.wav,2.709705215419501,ksj3g,napkin
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31c/ks31c860.wav,2.088344671201814,ks31c,two
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0l/ksk0l120.wav,3.5165079365079364,ksk0l,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks33w/ks33w5r0.wav,6.119727891156463,ks33w,her veins pop out when she is mad
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks43z/ks43z6d0.wav,2.7392743764172334,ks43z,the flea chased the dog
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3v/ksa3v620.wav,4.983265306122449,ksa3v,eating blueberries gives you blue hands
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0l/ksk0l8v0.wav,2.7947845804988662,ksk0l,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70a/ks70a7m0.wav,1.588208616780045,ks70a,swoop
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse19/kse195s0.wav,6.095102040816326,kse19,are you sure this is okay
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53q/ks53q3o0.wav,3.1136961451247167,ks53q,rugby
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks80x/ks80x3i0.wav,1.9687074829931968,ks80x,ragtime
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj30/ksj302r0.wav,6.120090702947846,ksj30,two six four zero two four six
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks72y/ks72y7z0.wav,2.359274376417233,ks72y,tourists
/srv/scratch/chacmod/OGI/speech/scripted/00/9/ksb17/ksb176q0.wav,1.9170068027210885,ksb17,shades
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks412/ks412390.wav,2.0886621315192744,ks412,pathfinder
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3z/ksa3z2w0.wav,6.521768707482993,ksa3z,two four seven six three seven four
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks338/ks3385a0.wav,6.118730158730159,ks338,i hope the airplane will get higher
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90d/ks90d8a0.wav,2.7969160997732425,ks90d,unwilling
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk03/ksk030i0.wav,3.1563265306122448,ksk03,cashflow
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks109/ks1090r0.wav,3.59015873015873,ks109,concept
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj0s/ksj0s020.wav,3.518730158730159,ksj0s,announce
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd2s/ksd2s820.wav,2.11265306122449,ksd2s,trauma
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd3c/ksd3c6c0.wav,5.117414965986394,ksd3c,i'm ready to go home
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi1c/ksi1c7k0.wav,2.7979591836734694,ksi1c,super
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks63b/ks63b5w0.wav,3.114603174603175,ks63b,when will we go on vacation
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3n/ksa3n4o0.wav,6.118503401360544,ksa3n,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj3b/ksj3b8o0.wav,1.9885260770975053,ksj3b,women
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a1u0.wav,2.358503401360544,ks73a,imagery
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks118/ks1180f0.wav,2.6150113378684807,ks118,boomerang
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks614/ks6146l0.wav,5.343854875283447,ks614,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks21d/ks21d6i0.wav,6.095283446712018,ks21d,the zebra entered the brush with care
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg03/ksg03380.wav,1.9677097505668928,ksg03,pathetic
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3d/ksa3d0w0.wav,1.7177777777777778,ksa3d,cultures
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4108r0.wav,1.968843537414966,ks410,yankee
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd4b/ksd4b500.wav,6.6158276643990925,ksd4b,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg3e/ksg3e0w0.wav,1.6875283446712015,ksg3e,cultures
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg33/ksg33590.wav,4.317959183673469,ksg33,don't think about it too much
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3p/ksb3p6j0.wav,4.612199546485261,ksb3p,we gathered sticks for the fire
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk1j/ksk1j1u0.wav,2.3394104308390022,ksk1j,imagery
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks93r/ks93r580.wav,4.308344671201814,ks93r,his car thundered down the road
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks442/ks442660.wav,4.95328798185941,ks442,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj13/ksj135g0.wav,3.878004535147392,ksj13,take off your hat
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf0p/ksf0p5s0.wav,4.6092517006802725,ksf0p,are you sure this is okay
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ksc3l/ksc3l710.wav,2.1129705215419503,ksc3l,smoothly
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ksb15/ksb15110.wav,2.6154648526077096,ksb15,direct
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks539/ks5393u0.wav,1.3875736961451248,ks539,seizure
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks82u/ks82u4a0.wav,4.982721088435374,ks82u,could you pass the other jam please
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks934/ks934660.wav,4.983129251700681,ks934,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa41/ksa41480.wav,4.6125170068027215,ksa41,we've just started the egg toss
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd3d/ksd3d670.wav,5.117913832199546,ksd3d,the car went too fast
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf3v/ksf3v360.wav,2.3587755102040817,ksf3v,overreaction
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf2x/ksf2x4v0.wav,5.021587301587301,ksf2x,that person eats pancakes
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd07/ksd072u0.wav,6.5935147392290245,ksd07,four six four two nine five four
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks21d/ks21d7a0.wav,2.615827664399093,ks21d,steakhouse
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3u/ksi3u4y0.wav,4.316462585034014,ksi3u,your shadow always follows you
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh12/ksh125d0.wav,4.238775510204082,ksh12,mabel grows tomatoes in the courtyard
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg46/ksg46450.wav,4.201541950113379,ksg46,i'm good with things like that
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80f/ks80f5l0.wav,5.343265306122449,ks80f,why is the earth inside the milky way
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk0i/ksk0i430.wav,3.518004535147392,ksk0i,i think cats are cute
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse0s/kse0s4o0.wav,8.088843537414967,kse0s,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa0z/ksa0z1f0.wav,2.3390022675736963,ksa0z,flagpole
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd3i/ksd3i730.wav,3.610566893424037,ksd3i,soften
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks12y/ks12y580.wav,5.614648526077097,ks12y,his car thundered down the road
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa05/ksa052u0.wav,4.967845804988662,ksa05,four six four two nine five four
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks30j/ks30j420.wav,6.095011337868481,ks30j,the cows' hay was not dry yet
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90d/ks90d2h0.wav,2.7970068027210884,ks90d,mutual
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi3p/ksi3p6c0.wav,3.914285714285714,ksi3p,i'm ready to go home
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi06/ksi068v0.wav,2.797324263038549,ksi06,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93y/ks93y220.wav,1.987845804988662,ks93y,lifeboats
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks30w/ks30w6b0.wav,6.601950113378685,ks30w,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks632/ks6320p0.wav,2.7397732426303856,ks632,civilized
/srv/scratch/chacmod/OGI/speech/scripted/00/5/ks012/ks0126h0.wav,4.092154195011338,ks012,the speaker boomed from the car
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks432/ks4323h0.wav,2.328390022675737,ks432,push
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk1h/ksk1h200.wav,2.7955102040816326,ksk1h,lengthen
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0o/ksa0o050.wav,1.9678458049886625,ksa0o,athlete
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd38/ksd380n0.wav,2.608888888888889,ksd38,childhood
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a720.wav,2.358956916099773,ks73a,snake
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj13/ksj135q0.wav,3.8784126984126974,ksj13,will beets stain my pants
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl15/ksl15500.wav,4.9681632653061225,ksl15,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60g/ks60g100.wav,1.9684807256235828,ks60g,digested
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa16/ksa164h0.wav,3.876326530612245,ksa16,is that girl chewing gum
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse2w/kse2w3f0.wav,2.113469387755102,kse2w,points
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg43/ksg434u0.wav,4.9523809523809526,ksg43,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse4a/kse4a460.wav,5.6145124716553285,kse4a,help me unroll the new rug
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks900/ks900690.wav,3.5184126984126984,ks900,i thought i heard new voices
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53b/ks53b7x0.wav,1.9881632653061223,ks53b,thursday
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks437/ks437500.wav,4.982857142857143,ks437,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa3c/ksa3c7v0.wav,1.6075736961451248,ksa3c,throughout
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks53j/ks53j2q0.wav,6.931201814058957,ks53j,two eight one seven three nine two
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd0x/ksd0x8k0.wav,3.156689342403628,ksd0x,weatherproof
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh3y/ksh3y5j0.wav,3.915691609977325,ksh3y,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks431/ks4310v0.wav,4.115510204081633,ks431,cross
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks83v/ks83v410.wav,4.3179138321995465,ks83v,i don't clean windows
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks536/ks5368d0.wav,2.358730158730159,ks536,vase
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb13/ksb13780.wav,2.6151927437641724,ksb13,squeegee
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3k/ksh3k8o0.wav,1.9873469387755105,ksh3k,women
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk2s/ksk2s6c0.wav,3.916009070294785,ksk2s,i'm ready to go home
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks933/ks9335u0.wav,3.913605442176871,ks933,could lizards ever talk
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg03/ksg030g0.wav,2.3391383219954647,ksg03,breath
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks505/ks5056q0.wav,1.406938775510204,ks505,shades
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa12/ksa120o0.wav,2.796281179138322,ksa12,circumstance
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf3t/ksf3t890.wav,1.7124716553287982,ksf3t,unroll
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi40/ksi402n0.wav,2.739727891156462,ksi40,nuclear
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s3n0.wav,2.112380952380952,kse2s,royal
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl0k/ksl0k3j0.wav,1.5876643990929704,ksl0k,real
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk39/ksk396g0.wav,4.319954648526077,ksk39,my clothes are wet from the rain
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd41/ksd416i0.wav,6.1190929705215416,ksd41,the zebra entered the brush with care
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3w/ksb3w3z0.wav,6.606349206349206,ksb3w,five people can fit in the elevator
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s4d0.wav,6.11827664399093,kse2s,chasing sally can be dangerous
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd18/ksd180g0.wav,3.0895691609977325,ksd18,breath
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks53v/ks53v2b0.wav,3.114965986394558,ks53v,midnight
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb13/ksb13820.wav,2.096462585034013,ksb13,trauma
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks93j/ks93j350.wav,1.958095238095238,ks93j,overalls
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0x/ksl0x2a0.wav,2.3390022675736963,ksl0x,microwaves
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi1b/ksi1b490.wav,4.24875283446712,ksi1b,try to lick the lollipop
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks307/ks3070h0.wav,3.155691609977324,ks307,bronco
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0t/ksh0t3j0.wav,1.5882539682539685,ksh0t,real
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3s/ksh3s000.wav,3.103628117913832,ksh3s,advantage
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ksc3n/ksc3n2c0.wav,4.125850340136054,ksc3n,misjudged
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf3j/ksf3j7y0.wav,2.3589115646258505,ksf3j,toothpaste
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg3e/ksg3e5g0.wav,3.869886621315193,ksg3e,take off your hat
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk1j/ksk1j3o0.wav,3.0896598639455783,ksk1j,rugby
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20j/ks20j510.wav,7.121723356009071,ks20j,it can only be a good circus with elephants
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23u/ks23u7z0.wav,3.113605442176871,ks23u,tourists
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse3z/kse3z2u0.wav,6.616145124716553,kse3z,four six four two nine five four
/srv/scratch/chacmod/OGI/speech/scripted/00/7/ksb34/ksb346z0.wav,2.6097052154195013,ksb34,smashed
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks20p/ks20p2l0.wav,2.635963718820862,ks20p,nothing
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks316/ks3161d0.wav,2.096916099773243,ks316,female
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg3i/ksg3i3c0.wav,2.7397732426303856,ksg3i,picture
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh1h/ksh1h000.wav,3.1667573696145124,ksh1h,advantage
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks31n/ks31n560.wav,6.094829931972789,ks31n,even your ears sweat in a sauna
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s3h0.wav,3.114512471655329,kse2s,push
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3o/ksa3o380.wav,1.9885714285714289,ksa3o,pathetic
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3s/ksa3s5f0.wav,3.9149659863945576,ksa3s,put the key in the key hole
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2v/kse2v860.wav,2.110657596371882,kse2v,two
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks907/ks9071n0.wav,2.3391383219954647,ks907,herbalist
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90b/ks90b310.wav,1.9687074829931968,ks90b,obvious
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi1c/ksi1c760.wav,2.3392290249433105,ksi1c,spoons
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks53m/ks53m1m0.wav,2.739410430839002,ks53m,hawthorne
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg3w/ksg3w860.wav,1.6076643990929704,ksg3w,two
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3t/ksa3t5j0.wav,3.914603174603175,ksa3t,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks930/ks9301q0.wav,1.9681632653061223,ks930,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi10/ksi108r0.wav,1.9687074829931968,ksi10,yankee
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3e/ksi3e3h0.wav,2.328526077097506,ksi3e,push
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3w/ksf3w0q0.wav,3.113968253968254,ksf3w,cliffhanger
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks031/ks0310l0.wav,2.6094784580498867,ks031,chalk
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3g/ksd3g8b0.wav,2.609024943310658,ksd3g,updated
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi10/ksi10060.wav,2.719002267573696,ksi10,average
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks72t/ks72t850.wav,1.6076643990929704,ks72t,twenty
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd3q/ksd3q6k0.wav,6.616009070294784,ksd3q,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3l/ksi3l4j0.wav,4.612380952380953,ksi3l,fred didn't try the carrot juice
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg44/ksg440m0.wav,2.7096598639455785,ksg44,chewy
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse04/kse048n0.wav,2.615827664399093,kse04,withdrawn
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks349/ks3496t0.wav,2.112517006802721,ks349,shock
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks50s/ks50s1w0.wav,1.968390022675737,ks50s,join
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70i/ks70i140.wav,1.967891156462585,ks70i,easier
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj33/ksj33840.wav,2.3592290249433105,ksj33,truck
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks33w/ks33w5j0.wav,5.117324263038549,ks33w,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa34/ksa344b0.wav,5.371972789115646,ksa34,every month i eat some chocolate
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks91f/ks91f0a0.wav,3.515419501133787,ks91f,behind
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa13/ksa132t0.wav,6.095691609977324,ksa13,one nine seven four three five four
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk14/ksk14650.wav,4.598730158730159,ksk14,i have ice cream for you
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks03y/ks03y630.wav,4.114784580498866,ks03y,that was an odd decision
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks03c/ks03c4h0.wav,5.117959183673469,ks03c,is that girl chewing gum
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks832/ks8328i0.wav,1.987891156462585,ks832,wash
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa0j/ksa0j6l0.wav,5.343628117913832,ksa0j,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd08/ksd085j0.wav,5.139229024943311,ksd08,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks13b/ks13b290.wav,3.611292517006803,ks13b,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks43m/ks43m3h0.wav,3.1241269841269843,ks43m,push
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3w/ksa3w7f0.wav,2.739410430839002,ksa3w,studio
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks513/ks513350.wav,1.9673469387755105,ks513,overalls
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks919/ks919120.wav,3.5171428571428573,ks919,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks509/ks5093k0.wav,1.587845804988662,ks509,red
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks61l/ks61l110.wav,1.9676643990929703,ks61l,direct
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks505/ks5056j0.wav,3.5174603174603174,ks505,we gathered sticks for the fire
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks618/ks6180e0.wav,2.7960090702947844,ks618,birthmark
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks10k/ks10k2m0.wav,3.1556462585034013,ks10k,novel
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse4a/kse4a180.wav,2.6087528344671203,kse4a,engrave
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks308/ks3083d0.wav,2.6155102040816325,ks308,playhouse
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks60d/ks60d8v0.wav,2.7960997732426303,ks60d,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks10e/ks10e1k0.wav,4.091836734693878,ks10e,handshake
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3d/ksi3d2q0.wav,6.904353741496599,ksi3d,two eight one seven three nine two
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3e/ksi3e8h0.wav,2.709251700680272,ksi3e,warmth
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg3c/ksg3c6b0.wav,4.982902494331066,ksg3c,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3q/ksa3q0k0.wav,2.74,ksa3q,chair
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks43f/ks43f4m0.wav,5.614013605442177,ks43f,pay albert for the fresh water
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ksb04/ksb04570.wav,4.9695238095238095,ksb04,don't make the same mistakes twice
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj38/ksj382i0.wav,2.739410430839002,ksj38,napkin
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks631/ks6318h0.wav,2.709750566893424,ks631,warmth
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks31h/ks31h1q0.wav,2.6076643990929704,ks31h,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf03/ksf037p0.wav,3.5171428571428573,ksf03,temptation
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksl1e/ksl1e320.wav,1.9687074829931968,ksl1e,offshore
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks900/ks900680.wav,3.8880272108843537,ks900,i'll rent an apartment tomorrow
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj2z/ksj2z3h0.wav,2.358730158730159,ksj2z,push
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks805/ks8055x0.wav,4.599002267573696,ks805,i collect stamps from vietnam
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410520.wav,2.3392290249433105,ks410,honey can get sticky
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi3j/ksi3j270.wav,1.9881632653061223,ksi3j,mature
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a510.wav,5.363764172335601,ks73a,it can only be a good circus with elephants
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd2z/ksd2z6u0.wav,2.609206349206349,ksd2z,shoe
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23t/ks23t2b0.wav,4.1178231292517005,ks23t,midnight
/srv/scratch/chacmod/OGI/speech/scripted/00/7/ksb34/ksb34500.wav,6.615963718820861,ksb34,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh48/ksh48660.wav,4.983401360544217,ksh48,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3p/ksh3p1h0.wav,2.3592290249433105,ksh3p,fragment
